TailNumber,Origin,Destination,TravelDate,TotalFlightTime,Revenue,FirstName,LastName,Passport
O2349,MCO,CLT,24-04-2021,6,193.96,Billy,Kohli,J-42970426
C2990,DFW,IAH,08-08-2021,1,249.54,Jay,Singh,P-64549526
O2349,LAS,MSP,07-07-2021,2,139.35,Phil,Singh,D-61495909
R2852,LAX,CLT,18-06-2021,2,443.29,Billy,Kohli,J-42970426
R2852,ATL,PHL,26-07-2021,6,263.35,Phil,Singh,D-61495909
O2378,ATL,PHX,11-09-2021,8,181.24,Mary,Singh,A-69169562
Z2357,SEA,DTW,06-12-2020,7,144.32,Billy,Kohli,J-42970426
N2252,SEA,DTW,06-07-2021,2,314.95,Phil,Hawkins,R-68106487
H3059,LAS,DTW,19-10-2020,3,194.43,Russell,Constantine,H-44102824
C2990,ATL,PHL,22-11-2020,6,429.38,Russell,Constantine,H-44102824
H3059,SEA,PHX,17-11-2020,4,372.27,Robert,Banner,U-49850866
O2378,ORD,EWR,17-12-2020,1,189.63,Phil,Hawkins,R-68106487
G2971,ORD,CLT,11-08-2021,9,366.54,Mary,Singh,A-69169562
C2888,DEN,PHL,14-12-2020,1,134.65,Russell,Constantine,H-44102824
T2335,DEN,FLL,13-06-2021,4,57.44,Phil,Singh,D-61495909
C2990,LAS,FLL,20-01-2021,4,194.85,Mary,Singh,A-69169562
T2335,SFO,BOS,05-10-2021,7,238.94,Phil,Singh,D-61495909
C2386,SEA,IAH,06-04-2021,9,296.54,Heather,Singh,S-26384273
C2888,SEA,PHL,11-07-2021,8,228.18,Heather,Singh,S-26384273
Z2357,MCO,EWR,02-09-2021,1,437.4,Phil,Hawkins,R-68106487
C2386,JFK,DTW,02-10-2021,3,251.56,Billy,Kohli,J-42970426
A2975,MCO,BOS,02-03-2021,10,69.49,Mary,Singh,A-69169562
Z2357,SEA,MSP,09-09-2021,9,300.36,Phil,Hawkins,R-68106487
T2366,SFO,EWR,06-02-2021,10,139.23,Billy,Kohli,J-42970426
F2838,JFK,PHX,21-08-2021,1,465.07,Phil,Hawkins,R-68106487
A2975,MCO,BOS,22-10-2020,7,431.99,Heather,Singh,S-26384273
P2752,SEA,IAH,27-01-2021,2,464.67,Russell,Constantine,H-44102824
A2975,DFW,FLL,16-11-2020,6,212.76,Jay,Singh,P-64549526
T2335,SFO,PHL,25-08-2021,7,328.81,Billy,Kohli,J-42970426
G2971,ORD,PHX,11-05-2021,3,237.47,Phil,Hawkins,R-68106487
C2750,ATL,MSP,25-02-2021,8,380.07,Heather,Singh,S-26384273
C2990,ATL,MSP,16-11-2020,6,384.73,Heather,Singh,S-26384273
N2252,SFO,EWR,19-09-2021,8,427.05,Russell,Constantine,H-44102824
G2971,DFW,BOS,23-12-2020,9,50.74,Phil,Hawkins,R-68106487
T2366,MCO,PHL,17-11-2020,7,364.87,Mary,Singh,A-69169562
F2838,DFW,PHL,27-03-2021,10,497.52,Russell,Constantine,H-44102824
G2971,DEN,DTW,30-10-2020,1,494.71,Phil,Singh,D-61495909
O2378,DFW,IAH,28-03-2021,3,455.85,Phil,Singh,D-61495909
C2990,MCO,BOS,09-05-2021,10,402.27,Phil,Singh,D-61495909
A2975,DFW,MSP,11-01-2021,4,154.07,Heather,Singh,S-26384273
J2465,DEN,DTW,19-04-2021,7,332.88,Phil,Singh,D-61495909
G2971,SEA,PHX,11-09-2021,2,224.33,Billy,Kohli,J-42970426
T2366,DFW,MIA,01-11-2020,7,478.79,Phil,Singh,D-61495909
C2750,MCO,MIA,07-06-2021,7,392.62,Mary,Singh,A-69169562
O2378,LAS,DTW,22-03-2021,7,388.93,Mary,Singh,A-69169562
T2335,LAX,MIA,28-08-2021,5,391.39,Jay,Singh,P-64549526
R2852,DFW,MIA,26-09-2021,8,72.92,Robert,Banner,U-49850866
T2335,LAX,BOS,10-07-2021,9,174.24,Phil,Singh,D-61495909
P2752,SEA,BOS,21-01-2021,8,289.51,Heather,Singh,S-26384273
G2971,DEN,DTW,07-01-2021,5,185.01,Heather,Singh,S-26384273
Z2357,LAS,EWR,13-02-2021,7,176.59,Russell,Constantine,H-44102824
G2971,DFW,CLT,13-02-2021,3,122.17,Russell,Constantine,H-44102824
C2386,ATL,IAH,14-01-2021,6,455.37,Mary,Singh,A-69169562
F2838,SEA,PHL,27-11-2020,7,490.54,Billy,Kohli,J-42970426
H3059,JFK,PHL,21-09-2021,2,488.5,Billy,Kohli,J-42970426
G2971,LAX,CLT,01-01-2021,5,472.12,Heather,Singh,S-26384273
F2838,ORD,PHX,26-07-2021,5,111.73,Mary,Singh,A-69169562
C2990,SEA,FLL,01-04-2021,4,208.46,Russell,Constantine,H-44102824
G2971,DFW,FLL,03-10-2021,5,250.38,Mary,Singh,A-69169562
F2838,MCO,DTW,06-01-2021,4,158.07,Heather,Singh,S-26384273
C2990,SEA,FLL,13-06-2021,6,175.08,Billy,Kohli,J-42970426
A2975,ORD,MIA,15-02-2021,3,167.91,Heather,Singh,S-26384273
Y2161,JFK,PHL,22-11-2020,4,374.87,Mary,Singh,A-69169562
S2869,ORD,CLT,22-04-2021,1,470.12,Russell,Constantine,H-44102824
Y2161,SEA,EWR,29-04-2021,3,274.28,Heather,Singh,S-26384273
Y2161,MCO,EWR,01-05-2021,5,158.9,Billy,Kohli,J-42970426
C2750,MCO,IAH,28-06-2021,1,111.91,Phil,Hawkins,R-68106487
O2349,ORD,IAH,27-01-2021,3,134.64,Jay,Singh,P-64549526
F2838,ATL,EWR,26-06-2021,8,403.31,Russell,Constantine,H-44102824
C2896,JFK,EWR,22-04-2021,5,235.17,Phil,Singh,D-61495909
N2252,DEN,FLL,02-04-2021,3,415.13,Jay,Singh,P-64549526
O2378,LAS,DTW,02-07-2021,4,315.05,Phil,Singh,D-61495909
A2975,DFW,CLT,21-08-2021,5,161.57,Russell,Constantine,H-44102824
C2990,MCO,MSP,12-12-2020,2,206.65,Russell,Constantine,H-44102824
Y2161,ATL,CLT,16-10-2020,5,122.46,Billy,Kohli,J-42970426
C2888,DEN,IAH,08-02-2021,1,375.71,Russell,Constantine,H-44102824
N2252,SEA,PHL,05-04-2021,2,86.36,Jay,Singh,P-64549526
T2335,ATL,DTW,02-10-2021,5,453.73,Robert,Banner,U-49850866
J2465,JFK,CLT,11-01-2021,8,269.7,Russell,Constantine,H-44102824
G2971,ORD,MIA,10-02-2021,6,427.46,Mary,Singh,A-69169562
J2465,SEA,DTW,04-03-2021,4,340.13,Mary,Singh,A-69169562
Y2161,LAX,PHX,25-01-2021,3,269.33,Mary,Singh,A-69169562
P2752,DEN,PHL,10-03-2021,5,94.68,Russell,Constantine,H-44102824
O2378,DFW,CLT,03-10-2021,4,263.9,Mary,Singh,A-69169562
C2386,LAX,MIA,07-12-2020,2,91.04,Jay,Singh,P-64549526
R2852,DFW,MSP,27-09-2021,5,255.8,Jay,Singh,P-64549526
C2386,DEN,MSP,28-03-2021,8,227.31,Billy,Kohli,J-42970426
S2869,LAX,MIA,10-11-2020,10,198.09,Phil,Singh,D-61495909
C2896,SEA,FLL,11-07-2021,10,240.52,Phil,Hawkins,R-68106487
T2366,ORD,MSP,02-12-2020,6,472.76,Phil,Singh,D-61495909
C2750,SFO,FLL,10-10-2020,1,383.31,Mary,Singh,A-69169562
T2335,JFK,FLL,31-01-2021,1,162.63,Mary,Singh,A-69169562
C2888,ATL,BOS,03-06-2021,9,328.51,Jay,Singh,P-64549526
G2971,LAS,IAH,13-03-2021,5,106.36,Heather,Singh,S-26384273
O2349,ORD,IAH,20-12-2020,9,342.51,Russell,Constantine,H-44102824
S2869,SEA,DTW,28-03-2021,3,343.19,Billy,Kohli,J-42970426
C2888,ORD,MSP,03-10-2021,4,429.52,Phil,Singh,D-61495909
S2869,LAX,IAH,16-09-2021,6,480.36,Mary,Singh,A-69169562
F2838,ORD,FLL,19-08-2021,6,197.45,Mary,Singh,A-69169562
R2852,SFO,FLL,09-07-2021,8,69.14,Robert,Banner,U-49850866
Y2161,JFK,CLT,01-03-2021,2,485.07,Mary,Singh,A-69169562
A2975,SEA,FLL,07-07-2021,2,476.69,Phil,Singh,D-61495909
R2852,MCO,MIA,03-02-2021,5,59.96,Billy,Kohli,J-42970426
O2349,ATL,MIA,28-03-2021,1,91.07,Jay,Singh,P-64549526
T2366,LAS,PHL,16-01-2021,10,290.91,Phil,Singh,D-61495909
S2869,SEA,EWR,16-07-2021,2,104.75,Phil,Singh,D-61495909
C2888,DEN,MIA,28-05-2021,9,317.53,Mary,Singh,A-69169562
F2838,DFW,IAH,18-07-2021,4,149.32,Phil,Hawkins,R-68106487
Z2357,ORD,MIA,22-08-2021,1,178.07,Mary,Singh,A-69169562
Y2161,DFW,MIA,04-09-2021,8,413.18,Heather,Singh,S-26384273
C2990,SEA,MIA,09-03-2021,6,137.84,Robert,Banner,U-49850866
C2888,LAS,IAH,18-06-2021,7,309.99,Mary,Singh,A-69169562
T2366,LAS,BOS,13-09-2021,5,190.47,Russell,Constantine,H-44102824
O2349,LAX,PHX,07-09-2021,7,470.16,Mary,Singh,A-69169562
C2888,SFO,EWR,25-01-2021,9,138.22,Russell,Constantine,H-44102824
H3059,DFW,PHL,21-04-2021,2,177.32,Billy,Kohli,J-42970426
O2349,LAS,CLT,23-03-2021,3,380.68,Phil,Singh,D-61495909
F2838,MCO,PHL,04-02-2021,1,384.54,Phil,Hawkins,R-68106487
N2252,SFO,CLT,26-03-2021,10,457.73,Russell,Constantine,H-44102824
T2366,SFO,DTW,12-08-2021,8,280.42,Mary,Singh,A-69169562
S2869,ORD,MIA,12-07-2021,4,353.82,Russell,Constantine,H-44102824
O2378,SFO,PHL,22-01-2021,6,456.62,Phil,Hawkins,R-68106487
S2869,ORD,BOS,26-05-2021,1,328.09,Heather,Singh,S-26384273
C2750,DFW,MSP,17-02-2021,4,229.43,Phil,Singh,D-61495909
C2990,LAX,PHX,17-03-2021,10,196.41,Jay,Singh,P-64549526
S2869,JFK,MSP,05-12-2020,7,114.55,Heather,Singh,S-26384273
S2869,LAS,DTW,10-07-2021,1,190.09,Robert,Banner,U-49850866
T2366,MCO,BOS,08-12-2020,1,285.63,Jay,Singh,P-64549526
C2990,LAS,MSP,14-03-2021,8,107.52,Heather,Singh,S-26384273
Z2357,LAS,MIA,02-07-2021,1,332.92,Russell,Constantine,H-44102824
H3059,LAX,BOS,30-06-2021,2,88.32,Phil,Hawkins,R-68106487
R2852,JFK,IAH,26-05-2021,10,485.45,Mary,Singh,A-69169562
T2335,LAS,MSP,14-07-2021,2,102.43,Mary,Singh,A-69169562
G2971,JFK,DTW,14-10-2020,10,122.81,Jay,Singh,P-64549526
O2378,MCO,CLT,05-10-2021,4,302.31,Jay,Singh,P-64549526
Z2357,ORD,PHX,06-07-2021,6,261.09,Phil,Singh,D-61495909
Z2357,LAX,EWR,21-05-2021,10,461.78,Robert,Banner,U-49850866
C2896,DFW,IAH,21-12-2020,8,461.68,Phil,Singh,D-61495909
C2750,DFW,MSP,05-02-2021,10,437.83,Billy,Kohli,J-42970426
R2852,DFW,EWR,23-08-2021,8,329.28,Phil,Singh,D-61495909
C2386,JFK,BOS,17-05-2021,2,298.08,Billy,Kohli,J-42970426
S2869,SFO,MIA,06-11-2020,8,435.61,Jay,Singh,P-64549526
N2252,JFK,MSP,30-08-2021,3,244.86,Jay,Singh,P-64549526
C2896,DFW,CLT,10-09-2021,4,94.83,Heather,Singh,S-26384273
H3059,ORD,EWR,24-08-2021,1,289.34,Robert,Banner,U-49850866
R2852,MCO,MSP,27-04-2021,8,263.68,Heather,Singh,S-26384273
Y2161,ATL,FLL,23-06-2021,9,327.06,Jay,Singh,P-64549526
Z2357,LAX,FLL,14-10-2020,4,476.53,Billy,Kohli,J-42970426
N2252,SEA,CLT,22-02-2021,2,339.3,Robert,Banner,U-49850866
T2366,LAS,MIA,27-01-2021,6,414.97,Billy,Kohli,J-42970426
S2869,DFW,DTW,15-07-2021,7,229.84,Phil,Singh,D-61495909
G2971,SFO,MIA,17-02-2021,2,119.21,Phil,Hawkins,R-68106487
H3059,SFO,MIA,14-03-2021,1,348.96,Heather,Singh,S-26384273
O2378,LAX,PHX,19-11-2020,2,356.48,Jay,Singh,P-64549526
C2990,MCO,PHL,22-10-2020,6,98.02,Phil,Singh,D-61495909
G2971,ORD,PHX,04-01-2021,5,72.98,Robert,Banner,U-49850866
C2888,ORD,FLL,07-06-2021,5,453.75,Billy,Kohli,J-42970426
F2838,DEN,BOS,12-05-2021,6,451.12,Billy,Kohli,J-42970426
T2366,DFW,CLT,03-03-2021,9,350.34,Russell,Constantine,H-44102824
P2752,LAS,IAH,13-07-2021,8,361.24,Heather,Singh,S-26384273
Y2161,LAS,IAH,15-05-2021,5,212.45,Billy,Kohli,J-42970426
A2975,SEA,MIA,04-09-2021,6,359.88,Phil,Singh,D-61495909
F2838,SEA,MSP,20-02-2021,8,144.01,Phil,Hawkins,R-68106487
S2869,JFK,EWR,25-12-2020,4,350.45,Russell,Constantine,H-44102824
A2975,DFW,PHX,19-12-2020,7,429.25,Phil,Singh,D-61495909
H3059,DFW,PHL,29-04-2021,3,487.31,Russell,Constantine,H-44102824
C2386,ORD,BOS,08-11-2020,1,262.29,Jay,Singh,P-64549526
Y2161,ORD,IAH,23-04-2021,4,398.07,Phil,Singh,D-61495909
O2349,DFW,IAH,03-07-2021,3,252.76,Russell,Constantine,H-44102824
J2465,JFK,BOS,13-12-2020,7,478.95,Mary,Singh,A-69169562
R2852,ATL,BOS,05-10-2021,4,170.62,Robert,Banner,U-49850866
N2252,ATL,DTW,20-02-2021,6,158.9,Billy,Kohli,J-42970426
O2378,LAS,BOS,01-07-2021,7,432.26,Mary,Singh,A-69169562
C2888,DFW,PHL,09-07-2021,8,300.98,Robert,Banner,U-49850866
C2750,SEA,DTW,03-02-2021,9,60.86,Phil,Hawkins,R-68106487
Y2161,MCO,MSP,02-04-2021,8,429.22,Heather,Singh,S-26384273
G2971,LAS,MIA,08-07-2021,6,210.83,Jay,Singh,P-64549526
S2869,JFK,MIA,13-08-2021,10,165.53,Billy,Kohli,J-42970426
N2252,MCO,FLL,03-01-2021,10,145.74,Phil,Hawkins,R-68106487
C2896,JFK,CLT,30-12-2020,1,108.68,Phil,Singh,D-61495909
O2349,MCO,PHX,28-10-2020,1,68.15,Phil,Hawkins,R-68106487
C2990,SFO,MIA,25-05-2021,3,332.51,Heather,Singh,S-26384273
O2349,DFW,MIA,27-12-2020,8,297.01,Russell,Constantine,H-44102824
P2752,ATL,IAH,06-05-2021,5,62.02,Robert,Banner,U-49850866
N2252,LAS,MIA,31-08-2021,1,118.4,Jay,Singh,P-64549526
O2349,ORD,MIA,06-11-2020,6,453.01,Phil,Hawkins,R-68106487
T2335,DFW,MSP,25-12-2020,4,291.41,Heather,Singh,S-26384273
F2838,ATL,FLL,26-12-2020,8,87.41,Phil,Hawkins,R-68106487
Y2161,LAX,PHL,31-01-2021,4,498.54,Phil,Hawkins,R-68106487
J2465,JFK,MSP,01-02-2021,1,411.47,Heather,Singh,S-26384273
H3059,LAX,EWR,02-07-2021,2,162.83,Jay,Singh,P-64549526
A2975,ATL,DTW,25-04-2021,9,191.38,Russell,Constantine,H-44102824
F2838,MCO,MIA,26-10-2020,5,466.62,Mary,Singh,A-69169562
N2252,SFO,IAH,11-01-2021,10,284.96,Heather,Singh,S-26384273
S2869,ATL,CLT,27-09-2021,8,495.44,Russell,Constantine,H-44102824
C2386,MCO,BOS,10-06-2021,10,451.76,Phil,Hawkins,R-68106487
F2838,ATL,PHX,08-02-2021,8,155.28,Billy,Kohli,J-42970426
N2252,MCO,IAH,09-09-2021,9,261.09,Billy,Kohli,J-42970426
G2971,SFO,IAH,12-05-2021,6,252.8,Russell,Constantine,H-44102824
N2252,MCO,MIA,01-09-2021,3,420.14,Mary,Singh,A-69169562
Y2161,LAX,DTW,01-04-2021,3,89.94,Mary,Singh,A-69169562
C2888,SEA,BOS,02-07-2021,6,411.52,Robert,Banner,U-49850866
S2869,DFW,DTW,17-01-2021,5,431.96,Phil,Hawkins,R-68106487
C2990,MCO,BOS,16-07-2021,2,266.94,Mary,Singh,A-69169562
Y2161,SFO,BOS,02-04-2021,10,415.8,Phil,Hawkins,R-68106487
C2888,DEN,IAH,26-04-2021,6,184.57,Mary,Singh,A-69169562
C2896,LAS,IAH,25-02-2021,10,184.43,Mary,Singh,A-69169562
C2896,JFK,MIA,08-05-2021,4,283.15,Jay,Singh,P-64549526
A2975,MCO,IAH,17-07-2021,1,410.68,Heather,Singh,S-26384273
H3059,SFO,IAH,28-11-2020,10,439.72,Billy,Kohli,J-42970426
H3059,SFO,MIA,30-10-2020,6,113.9,Heather,Singh,S-26384273
C2990,SEA,CLT,20-02-2021,1,221.64,Phil,Singh,D-61495909
F2838,SEA,EWR,04-03-2021,7,308.26,Billy,Kohli,J-42970426
G2971,JFK,MIA,15-06-2021,9,95.92,Jay,Singh,P-64549526
T2366,ATL,PHL,13-11-2020,10,140.47,Russell,Constantine,H-44102824
Z2357,DFW,PHX,19-09-2021,8,74.32,Mary,Singh,A-69169562
G2971,LAX,BOS,20-01-2021,2,343.78,Phil,Singh,D-61495909
J2465,MCO,PHX,12-11-2020,10,53.61,Billy,Kohli,J-42970426
H3059,MCO,BOS,18-09-2021,3,483.46,Russell,Constantine,H-44102824
C2750,MCO,PHL,10-05-2021,1,213.81,Mary,Singh,A-69169562
O2378,DEN,PHL,21-03-2021,10,397.88,Robert,Banner,U-49850866
O2349,LAS,DTW,02-05-2021,10,491.01,Heather,Singh,S-26384273
J2465,SFO,MIA,19-03-2021,6,106.04,Robert,Banner,U-49850866
C2888,MCO,IAH,20-07-2021,9,430.21,Phil,Hawkins,R-68106487
C2990,SFO,DTW,19-06-2021,10,362.83,Phil,Singh,D-61495909
T2366,DEN,MIA,14-08-2021,7,420.06,Billy,Kohli,J-42970426
J2465,LAX,EWR,22-09-2021,4,187.72,Billy,Kohli,J-42970426
N2252,LAX,MIA,03-05-2021,10,74.88,Mary,Singh,A-69169562
O2378,JFK,PHX,31-08-2021,5,359.09,Phil,Singh,D-61495909
C2896,DFW,PHX,28-08-2021,8,316.53,Phil,Hawkins,R-68106487
Y2161,LAX,MSP,01-01-2021,6,191.83,Mary,Singh,A-69169562
S2869,SFO,MSP,02-07-2021,2,164.7,Russell,Constantine,H-44102824
Y2161,ATL,FLL,16-07-2021,3,135.77,Robert,Banner,U-49850866
Y2161,ATL,MSP,16-01-2021,7,307.81,Phil,Hawkins,R-68106487
S2869,SEA,MSP,07-06-2021,10,331.8,Phil,Singh,D-61495909
J2465,DEN,IAH,18-06-2021,10,456.32,Phil,Hawkins,R-68106487
R2852,MCO,BOS,23-07-2021,5,265.71,Phil,Hawkins,R-68106487
T2366,DFW,BOS,11-08-2021,8,375.42,Phil,Singh,D-61495909
C2888,ATL,EWR,05-06-2021,4,141.28,Mary,Singh,A-69169562
H3059,LAS,MIA,19-05-2021,3,309.41,Phil,Singh,D-61495909
C2750,SFO,FLL,17-03-2021,2,120.4,Phil,Singh,D-61495909
C2750,ORD,PHL,28-12-2020,9,195.29,Mary,Singh,A-69169562
P2752,ATL,PHX,23-07-2021,3,428.99,Robert,Banner,U-49850866
H3059,ORD,FLL,11-03-2021,9,323.38,Jay,Singh,P-64549526
C2888,MCO,DTW,12-02-2021,8,245.14,Phil,Hawkins,R-68106487
A2975,LAX,PHX,11-03-2021,5,444.52,Mary,Singh,A-69169562
C2888,SEA,CLT,11-04-2021,7,475.51,Billy,Kohli,J-42970426
T2366,LAS,PHX,04-07-2021,3,322.99,Phil,Hawkins,R-68106487
J2465,ORD,EWR,14-07-2021,3,229.33,Jay,Singh,P-64549526
C2990,DEN,EWR,12-12-2020,2,305.3,Mary,Singh,A-69169562
R2852,DEN,DTW,09-12-2020,6,350.78,Billy,Kohli,J-42970426
C2386,DEN,EWR,01-11-2020,9,188.58,Russell,Constantine,H-44102824
T2335,LAS,MIA,02-03-2021,8,480.81,Heather,Singh,S-26384273
C2888,LAS,MIA,19-10-2020,5,69.81,Russell,Constantine,H-44102824
R2852,DFW,FLL,19-01-2021,8,482.3,Phil,Hawkins,R-68106487
Y2161,ORD,PHL,20-03-2021,10,164.72,Jay,Singh,P-64549526
Y2161,DEN,PHX,25-12-2020,5,419.41,Mary,Singh,A-69169562
R2852,ATL,MSP,09-12-2020,9,310.82,Robert,Banner,U-49850866
O2349,SFO,IAH,15-02-2021,9,269.69,Phil,Singh,D-61495909
A2975,SEA,EWR,14-10-2020,4,256.52,Jay,Singh,P-64549526
C2990,SEA,DTW,21-06-2021,10,436.03,Heather,Singh,S-26384273
C2990,LAX,BOS,01-09-2021,2,377.32,Phil,Hawkins,R-68106487
F2838,DEN,DTW,02-04-2021,10,367.77,Phil,Hawkins,R-68106487
A2975,SFO,MIA,30-11-2020,8,198.84,Phil,Hawkins,R-68106487
A2975,SFO,DTW,10-06-2021,5,354.18,Jay,Singh,P-64549526
C2896,DEN,MIA,14-03-2021,3,224.03,Russell,Constantine,H-44102824
S2869,ATL,PHX,28-11-2020,4,341.99,Russell,Constantine,H-44102824
C2888,JFK,PHL,10-08-2021,5,443.31,Phil,Hawkins,R-68106487
J2465,SFO,CLT,16-04-2021,10,227.92,Phil,Singh,D-61495909
O2378,SEA,PHL,19-01-2021,7,137.18,Phil,Hawkins,R-68106487
G2971,SFO,MIA,10-04-2021,7,382,Heather,Singh,S-26384273
C2888,DEN,FLL,28-10-2020,7,239.96,Heather,Singh,S-26384273
A2975,MCO,MIA,20-03-2021,3,196.34,Phil,Hawkins,R-68106487
O2349,MCO,CLT,30-03-2021,4,344.48,Mary,Singh,A-69169562
C2990,ORD,MSP,11-01-2021,6,91.08,Mary,Singh,A-69169562
C2386,ATL,DTW,26-08-2021,7,251.24,Russell,Constantine,H-44102824
P2752,LAX,MIA,08-06-2021,2,318.01,Heather,Singh,S-26384273
Z2357,SFO,PHL,05-02-2021,2,110.33,Robert,Banner,U-49850866
T2366,JFK,MIA,02-12-2020,8,140.09,Heather,Singh,S-26384273
C2990,ORD,MSP,04-03-2021,8,290.5,Russell,Constantine,H-44102824
A2975,JFK,PHX,23-02-2021,5,395.41,Phil,Singh,D-61495909
J2465,SFO,MSP,16-06-2021,9,229.17,Phil,Hawkins,R-68106487
R2852,DEN,BOS,26-10-2020,9,77.84,Russell,Constantine,H-44102824
T2335,SEA,IAH,30-08-2021,2,62.13,Billy,Kohli,J-42970426
F2838,SFO,DTW,10-03-2021,9,380.07,Billy,Kohli,J-42970426
T2366,LAS,EWR,13-01-2021,10,167.89,Jay,Singh,P-64549526
T2335,DFW,PHX,14-08-2021,2,485.68,Phil,Hawkins,R-68106487
A2975,SFO,BOS,18-03-2021,9,58.66,Jay,Singh,P-64549526
F2838,LAS,PHX,06-11-2020,4,443.63,Phil,Hawkins,R-68106487
C2990,JFK,CLT,12-04-2021,6,326.8,Billy,Kohli,J-42970426
C2386,DFW,FLL,17-07-2021,7,468.03,Russell,Constantine,H-44102824
R2852,SEA,MIA,28-03-2021,6,168.51,Jay,Singh,P-64549526
C2750,ORD,CLT,12-12-2020,5,257.4,Russell,Constantine,H-44102824
O2349,LAS,FLL,20-02-2021,4,100.59,Robert,Banner,U-49850866
H3059,DEN,DTW,04-12-2020,4,138.59,Heather,Singh,S-26384273
C2386,ORD,BOS,13-08-2021,5,157.59,Russell,Constantine,H-44102824
R2852,MCO,DTW,12-02-2021,4,302.03,Phil,Hawkins,R-68106487
C2888,LAX,BOS,12-03-2021,3,194.77,Heather,Singh,S-26384273
O2349,MCO,CLT,26-04-2021,3,222.12,Phil,Singh,D-61495909
C2990,DFW,IAH,01-07-2021,1,133.86,Russell,Constantine,H-44102824
G2971,SFO,DTW,18-12-2020,7,316.24,Phil,Singh,D-61495909
Z2357,SEA,CLT,18-06-2021,8,64.17,Phil,Singh,D-61495909
R2852,DFW,MIA,20-12-2020,7,110.17,Mary,Singh,A-69169562
J2465,DFW,MSP,09-09-2021,6,488.76,Robert,Banner,U-49850866
C2896,LAX,PHX,10-11-2020,1,229.16,Heather,Singh,S-26384273
T2366,JFK,PHX,09-01-2021,4,406.47,Phil,Hawkins,R-68106487
Z2357,ORD,DTW,25-08-2021,7,172.1,Russell,Constantine,H-44102824
T2366,ORD,EWR,24-10-2020,1,474.47,Heather,Singh,S-26384273
T2366,MCO,CLT,24-03-2021,2,499.1,Jay,Singh,P-64549526
J2465,DEN,BOS,19-09-2021,4,326.67,Billy,Kohli,J-42970426
J2465,ORD,DTW,01-07-2021,3,473.1,Jay,Singh,P-64549526
Z2357,SFO,MSP,03-08-2021,8,412.79,Billy,Kohli,J-42970426
P2752,LAX,MIA,13-05-2021,7,225.75,Billy,Kohli,J-42970426
C2386,DEN,IAH,08-11-2020,6,437.87,Jay,Singh,P-64549526
C2750,DFW,PHL,12-08-2021,2,166.02,Billy,Kohli,J-42970426
R2852,SFO,IAH,16-01-2021,6,50.44,Billy,Kohli,J-42970426
C2386,LAX,DTW,14-06-2021,3,254.55,Phil,Hawkins,R-68106487
O2349,MCO,MSP,07-08-2021,2,52.32,Heather,Singh,S-26384273
Y2161,ATL,BOS,23-12-2020,7,92.01,Jay,Singh,P-64549526
J2465,MCO,FLL,13-04-2021,5,447.6,Robert,Banner,U-49850866
J2465,LAX,FLL,10-02-2021,2,310.98,Jay,Singh,P-64549526
C2386,LAS,EWR,04-04-2021,7,358.35,Jay,Singh,P-64549526
C2896,LAS,MIA,26-03-2021,2,203.42,Jay,Singh,P-64549526
C2990,DFW,FLL,11-09-2021,8,116.95,Jay,Singh,P-64549526
H3059,SFO,BOS,10-08-2021,6,232.22,Robert,Banner,U-49850866
P2752,LAX,MIA,27-02-2021,7,432.13,Mary,Singh,A-69169562
Y2161,SEA,PHL,15-08-2021,10,327.42,Phil,Singh,D-61495909
N2252,ATL,CLT,26-12-2020,6,56.91,Phil,Hawkins,R-68106487
S2869,JFK,MIA,21-08-2021,3,330.64,Russell,Constantine,H-44102824
C2896,LAS,PHX,08-02-2021,9,364.38,Heather,Singh,S-26384273
T2335,MCO,EWR,23-09-2021,1,110.42,Phil,Hawkins,R-68106487
Y2161,MCO,EWR,03-01-2021,4,405.22,Russell,Constantine,H-44102824
C2386,JFK,PHX,10-08-2021,10,459.77,Mary,Singh,A-69169562
P2752,DEN,BOS,29-05-2021,2,301.72,Phil,Singh,D-61495909
G2971,ATL,CLT,04-05-2021,7,260.23,Russell,Constantine,H-44102824
T2335,LAS,BOS,16-05-2021,3,324.01,Russell,Constantine,H-44102824
N2252,SEA,CLT,26-05-2021,6,411.49,Russell,Constantine,H-44102824
C2896,JFK,PHL,18-10-2020,5,323.12,Robert,Banner,U-49850866
J2465,ORD,CLT,03-01-2021,7,176.31,Mary,Singh,A-69169562
T2366,MCO,EWR,23-10-2020,2,447.39,Phil,Hawkins,R-68106487
A2975,SEA,BOS,07-01-2021,2,266,Phil,Singh,D-61495909
C2896,SFO,IAH,21-11-2020,9,209.91,Billy,Kohli,J-42970426
C2386,SEA,PHX,18-01-2021,10,334.2,Russell,Constantine,H-44102824
R2852,MCO,BOS,18-01-2021,5,113.39,Billy,Kohli,J-42970426
F2838,DFW,PHX,18-08-2021,5,280.17,Phil,Singh,D-61495909
C2896,ATL,FLL,07-12-2020,7,189.25,Phil,Singh,D-61495909
F2838,DFW,PHL,27-05-2021,1,310.29,Russell,Constantine,H-44102824
O2349,DFW,MSP,15-07-2021,9,432.93,Heather,Singh,S-26384273
S2869,JFK,MSP,24-01-2021,4,88.96,Billy,Kohli,J-42970426
C2888,MCO,MIA,17-11-2020,8,340.43,Billy,Kohli,J-42970426
N2252,LAX,MIA,13-04-2021,2,235.3,Billy,Kohli,J-42970426
